"Total_Orders","Total_Quantity","Total_Revenue","Avg_Discount","Avg_Profit","Avg_Shipping","Recency"
1,1,62,0.3,62,6.2,57
1,1,213,0.4,124.5,12.4,167
1,4,872,0.1,129.3,12.9,58
1,4,992,0.3,138.2,13.8,48
1,5,1090,0.2,116.2,11.6,155
2,4,600,0.3,81,8.1,172
1,1,228,0.2,138.9,13.9,315
1,1,216,0.3,125.2,12.5,106
2,5,558,0.25,29.3,2.9,167
1,2,68,0.5,17,1.7,160
2,7,1115,0.3,64.5,6.45,80
1,1,34,0.2,34,3.4,109
1,4,844,0.4,97.2,9.7,334
1,1,67,0.3,33.5,3.4,157
1,1,216,0.3,125.2,12.5,219
2,5,704,0.25,80.85,8.1,54
1,1,216,0.2,133.8,13.4,184
1,4,340,0.3,21.3,2.1,154
2,6,1317,0.3,113.45,11.3,55
2,3,194,0.35,50.5,5.05,245
2,6,592,0.35,71.4,7.15,228
3,11,1190,0.366666666666667,47,4.66666666666667,18
1,4,872,0.2,120.6,12.1,118
1,5,425,0.2,17,1.7,125
2,4,334,0.25,33.05,3.3,137
2,2,258,0.3,87.9,8.8,55
2,7,558,0.25,24.5,2.45,72
1,1,62,0.5,62,6.2,25
1,1,70,0.3,35,3.5,209
1,5,980,0.4,76.8,7.7,191
1,1,228,0.3,125.2,12.5,97
2,3,589,0.35,87.75,8.75,53
2,3,660,0.15,136.55,13.7,21
1,5,1140,0.2,136.6,13.7,68
1,1,67,0.4,33.5,3.4,78
1,1,70,0.1,70,7,88
1,2,244,0.2,37.1,3.7,127
1,4,912,0.3,120.6,12.1,36
1,2,140,0.4,17.5,1.8,153
1,5,665,0.2,39.7,4,44
1,5,1080,0.3,82,8.2,120
1,1,78,0.2,15.6,1.6,249
1,4,844,0.3,88.8,8.9,84
1,4,136,0.2,8.5,0.9,193
2,4,226,0.35,21.45,2.15,156
1,2,140,0.1,17.5,1.8,117
2,4,658,0.35,72.05,7.2,174
1,1,216,0.2,131.7,13.2,20
1,5,665,0.2,39.7,4,33
1,4,136,0.2,8.5,0.9,139
1,1,78,0.5,78,7.8,321
1,3,684,0.4,120.6,12.1,235
1,4,784,0.4,84.6,8.5,221
2,6,786,0.15,76.25,7.6,104
1,5,335,0.4,13.4,1.3,334
1,5,170,0.3,6.8,0.7,54
1,5,1240,0.4,118.4,11.8,272
2,5,670,0.35,40.6,4.05,139
1,3,744,0.4,138.2,13.8,103
1,2,156,0.4,19.5,2,97
2,6,344,0.3,9.6,0.95,163
1,1,216,0.1,125.2,12.5,162
2,9,1083,0.15,32.1,3.2,148
2,2,278,0.35,49.85,5,28
1,3,255,0.4,28.3,2.8,74
1,4,864,0.2,127.4,12.7,83
2,10,895,0.3,10.6,1.05,164
1,2,266,0.1,47.7,4.8,3
1,4,496,0.3,19.2,1.9,110
1,1,224,0.1,141.8,14.2,184
1,4,784,0.1,108.2,10.8,41
1,3,210,0.4,23.3,2.3,88
2,2,424,0.35,122.4,12.25,50
1,1,85,0.3,2.5,0.2,129
2,7,668,0.2,44.9,4.5,37
1,4,248,0.3,15.5,1.6,37
1,5,665,0.4,26.4,2.6,190
2,7,559,0.2,25.25,2.55,132
1,3,684,0.4,120.6,12.1,62
1,2,68,0.2,8.5,0.9,132
1,1,248,0.4,158.1,15.8,346
1,1,211,0.2,126.8,12.7,183
1,2,422,0.3,105.7,10.6,110
1,3,372,0.4,29.1,2.9,167
2,3,466,0.3,67.7,6.75,50
2,5,314,0.3,25.75,2.6,94
1,3,327,0.1,25.7,2.6,2
2,4,705,0.15,103.05,10.3,53
1,1,124,0.2,41.5,4.2,176
2,4,652,0.2,91.25,9.15,291
1,1,70,0.4,70,7,131
2,4,752,0.3,71.75,7.2,86
1,2,456,0.3,134.3,13.4,124
1,1,218,0.5,127.1,12.7,62
1,1,119,0.3,33.1,3.3,117
2,7,1364,0.3,76.9,7.7,211
1,1,228,0.3,125.2,12.5,101
1,1,34,0.5,6.8,0.7,84
1,3,399,0.4,37,3.7,197
3,7,1165,0.3,78.2666666666667,7.83333333333333,90
1,1,216,0.4,118.7,11.9,63
2,6,734,0.4,25.85,2.6,234
1,2,170,0.2,1.6,0.2,81
2,6,945,0.4,58.6,5.85,37
2,8,722,0.2,24.55,2.45,49
1,3,210,0.3,23.3,2.3,17
1,5,1065,0.3,101.1,10.1,167
1,2,156,0.1,19.5,2,164
2,7,1094,0.3,64.85,6.45,7
1,3,588,0.4,92.5,9.2,236
4,8,989,0.3,41.775,4.2,51
3,10,1405,0.233333333333333,51.1,5.1,4
1,1,159,0.1,77.4,7.7,78
1,1,34,0.1,6.8,0.7,4
1,1,62,0.5,62,6.2,57
2,9,1338,0.45,49.5,5,48
1,3,210,0.3,23.3,2.3,66
1,3,102,0.2,11.3,1.1,115
2,4,505,0.25,41.55,4.15,155
1,1,122,0.4,37.1,3.7,140
1,1,216,0.2,127.4,12.7,241
2,3,460,0.35,64.35,6.45,70
1,4,872,0.3,111.8,11.2,153
1,4,312,0.3,19.5,2,222
1,4,532,0.4,31.7,3.2,177
1,4,784,0.5,76.8,7.7,179
1,1,124,0.4,34.1,3.4,90
2,6,893,0.3,92.65,9.25,53
1,2,456,0.3,134.3,13.4,110
2,5,607,0.15,36.85,3.7,89
1,5,335,0.4,13.4,1.3,109
1,3,201,0.3,22.3,2.2,88
1,1,218,0.1,135.8,13.6,155
1,2,244,0.2,37.1,3.7,131
2,5,1087,0.45,113.6,11.35,37
2,8,1628,0.4,89.15,8.9,153
2,9,630,0.25,15.75,1.6,73
1,1,248,0.3,160.6,16.1,322
2,3,459,0.4,81.7,8.15,243
1,4,280,0.2,17.5,1.8,66
2,10,1315,0.25,54.9,5.45,1
2,8,788,0.35,19.75,2,249
1,1,70,0.4,70,7,361
2,7,1596,0.3,114.95,11.45,88
1,3,684,0.2,134.3,13.4,112
1,1,124,0.4,19.2,1.9,196
1,1,248,0.4,158.1,15.8,248
1,3,399,0.2,45,4.5,5
1,3,477,0.1,74.2,7.4,130
1,5,610,0.3,23.7,2.4,56
1,2,456,0.4,129.8,13,202
1,4,280,0.3,17.5,1.8,32
1,1,216,0.3,129.5,13,10
2,5,893,0.3,62.45,6.25,114
2,4,330,0.2,77.35,7.7,0
1,1,119,0.2,36.6,3.7,67
1,1,62,0.2,62,6.2,290
1,1,133,0.1,51.7,5.2,72
1,1,122,0.3,38.3,3.8,353
1,1,124,0.4,39,3.9,86
1,2,318,0.4,66.3,6.6,63
2,6,771,0.3,32.95,3.3,144
1,5,545,0.4,7.2,0.7,115
1,3,684,0.5,113.8,11.4,221
1,1,196,0.5,106.2,10.6,72
1,4,992,0.4,128.3,12.8,132
1,2,244,0.5,29.8,3,170
2,5,898,0.25,72.05,7.2,249
1,5,980,0.5,67,6.7,320
1,3,366,0.2,34.7,3.5,237
2,9,1474,0.25,75.55,7.55,216
1,4,496,0.2,39,3.9,150
1,5,980,0.2,96.4,9.6,17
2,3,174,0.4,25.75,2.6,13
1,4,280,0.2,17.5,1.8,149
3,6,1062,0.366666666666667,78.3666666666667,7.83333333333333,16
1,3,399,0.1,49,4.9,355
2,9,825,0.25,15.1,1.55,9
1,1,124,0.2,41.5,4.2,116
1,4,844,0.3,88.8,8.9,289
2,4,391,0.25,31.15,3.1,0
2,2,322,0.15,78.3,7.85,115
3,6,868,0.366666666666667,90.2333333333333,9,51
1,3,234,0.4,26,2.6,40
1,5,545,0.4,7.2,0.7,53
2,6,1356,0.4,107,10.7,186
1,1,67,0.3,33.5,3.4,332
1,3,102,0.2,11.3,1.1,48
2,9,1187,0.25,60.4,6,90
1,2,432,0.2,127.4,12.7,56
2,5,818,0.35,77.05,7.75,54
1,2,248,0.3,36.6,3.7,11
1,5,1080,0.3,82,8.2,305
1,3,399,0.2,49,4.9,177
1,2,456,0.3,120.6,12.1,58
1,5,425,0.5,17,1.7,16
3,7,696,0.233333333333333,50.9666666666667,5.13333333333333,222
1,5,595,0.4,15.2,1.5,45
1,1,228,0.4,138.9,13.9,184
2,7,1187,0.3,77.7,7.75,104
1,1,124,0.3,37.8,3.8,305
1,2,134,0.4,16.8,1.7,236
1,1,78,0.3,78,7.8,292
1,1,216,0.2,131.7,13.2,42
1,2,456,0.1,138.9,13.9,91
2,4,787,0.25,78.95,7.85,3
1,1,119,0.3,27.1,2.7,38
1,3,684,0.1,141.2,14.1,59
1,3,654,0.4,111.8,11.2,334
1,2,218,0.4,20.3,2,80
1,2,218,0.4,20.3,2,54
1,2,448,0.4,126.1,12.6,307
3,8,731,0.3,38.5,3.83333333333333,26
2,6,1253,0.25,90.25,9.05,38
1,4,488,0.3,27.4,2.7,146
1,1,119,0.2,34.2,3.4,315
2,8,824,0.15,33,3.3,226
3,5,728,0.4,69.4333333333333,6.93333333333333,81
1,1,119,0.3,31.9,3.2,37
1,1,124,0.2,39,3.9,47
2,5,464,0.35,30.8,3.05,235
1,1,211,0.2,126.8,12.7,56
3,9,680,0.2,27.0333333333333,2.7,21
2,6,388,0.25,70.2,7.05,98
1,2,436,0.2,129.3,12.9,0
1,2,68,0.5,17,1.7,226
1,4,268,0.4,16.8,1.7,54
2,9,858,0.45,16.55,1.7,185
1,2,218,0.5,18.1,1.8,210
1,4,532,0.3,26.4,2.6,276
2,8,1873,0.15,140.15,14.05,138
1,5,335,0.2,13.4,1.3,334
1,3,684,0.5,113.8,11.4,16
2,3,288,0.3,27.65,2.75,106
3,8,1647,0.233333333333333,114.266666666667,11.4333333333333,87
1,2,436,0.5,116.2,11.6,166
2,8,1449,0.45,75.55,7.55,5
1,1,109,0.4,24.6,2.5,160
1,2,266,0.4,31.7,3.2,236
1,1,211,0.2,122.6,12.3,50
1,5,335,0.3,13.4,1.3,294
4,8,1388,0.2,82.925,8.275,98
2,5,364,0.35,73.7,7.4,109
1,4,784,0.2,100.3,10,276
1,4,872,0.3,111.8,11.2,100
1,1,216,0.4,118.7,11.9,128
1,3,639,0.4,107.4,10.7,241
2,2,250,0.25,73.25,7.35,87
1,1,67,0.1,13.4,1.3,264
1,4,896,0.1,135,13.5,179
1,5,390,0.3,15.6,1.6,204
1,5,1065,0.3,101.1,10.1,153
2,6,789,0.3,33.95,3.4,55
2,8,572,0.35,10.05,1.05,140
2,5,569,0.4,37.8,3.8,132
1,1,70,0.5,14,1.4,322
2,4,172,0.2,40.65,4.05,11
1,3,357,0.4,24.7,2.5,165
2,6,558,0.15,26.25,2.65,37
1,3,234,0.3,26,2.6,250
1,5,610,0.1,35.9,3.6,153
1,1,228,0.5,91,9.1,61
1,2,266,0.2,42.4,4.2,192
1,3,654,0.2,124.9,12.5,102
1,4,136,0.4,8.5,0.9,265
2,4,718,0.2,75.65,7.55,88
2,9,1977,0.2,120,12,106
2,5,691,0.45,72.25,7.2,31
1,2,422,0.3,105.7,10.6,243
2,7,1052,0.35,76.1,7.6,108
3,8,978,0.333333333333333,50.5333333333333,5.06666666666667,108
1,2,124,0.5,31,3.1,315
1,1,224,0.1,141.8,14.2,183
1,1,67,0.2,13.4,1.3,356
1,2,248,0.3,29.1,2.9,304
1,1,124,0.4,39,3.9,87
1,4,852,0.1,124.5,12.4,298
1,3,210,0.2,23.3,2.3,130
1,1,211,0.5,78.3,7.8,311
1,2,140,0.1,35,3.5,130
1,1,216,0.3,103.6,10.4,140
1,4,784,0.5,76.8,7.7,175
3,13,1744,0.233333333333333,48.2666666666667,4.83333333333333,115
1,5,1140,0.1,136.6,13.7,140
1,5,795,0.4,47.2,4.7,168
1,1,159,0.2,75.8,7.6,10
1,3,684,0.3,113.8,11.4,184
1,4,864,0.3,92.8,9.3,90
1,4,912,0.5,102.4,10.2,151
1,1,133,0.4,26.4,2.6,192
1,2,156,0.4,19.5,2,45
1,3,633,0.3,112,11.2,119
1,2,496,0.4,148.2,14.8,91
2,4,803,0.25,82.05,8.2,52
2,5,500,0.4,23.9,2.4,6
1,1,70,0.3,35,3.5,51
1,1,67,0.1,13.4,1.3,118
3,8,1198,0.4,65.4666666666667,6.56666666666667,58
1,3,633,0.3,99.4,9.9,304
1,1,78,0.3,39,3.9,103
3,8,1754,0.233333333333333,120.166666666667,12,117
1,3,477,0.3,64.7,6.5,168
1,1,196,0.5,106.2,10.6,208
1,3,684,0.4,120.6,12.1,173
1,1,218,0.4,129.3,12.9,34
2,8,1349,0.3,80.3,8,72
1,1,70,0.3,70,7,9
1,1,228,0.5,136.6,13.7,165
1,2,496,0.5,143.2,14.3,346
1,5,310,0.5,12.4,1.2,340
1,1,67,0.4,33.5,3.4,337
2,8,974,0.3,63.6,6.35,34
2,6,1082,0.2,68.45,6.85,59
1,5,620,0.3,25.4,2.5,164
1,1,159,0.3,74.2,7.4,188
2,4,746,0.25,91.3,9.15,176
1,2,266,0.3,45,4.5,277
1,1,133,0.3,33.1,3.3,112
3,6,806,0.366666666666667,61.2333333333333,6.13333333333333,22
1,4,784,0.3,92.5,9.2,199
2,4,319,0.35,31.55,3.15,81
1,5,1065,0.3,101.1,10.1,309
2,3,654,0.35,127.1,12.7,76
1,1,211,0.3,120.5,12,232
1,2,456,0.2,138.9,13.9,256
1,1,228,0.3,113.8,11.4,12
1,1,34,0.1,34,3.4,100
1,1,34,0.3,17,1.7,30
1,5,1090,0.3,105.3,10.5,205
1,1,62,0.4,62,6.2,57
1,5,795,0.3,55.2,5.5,308
1,1,218,0.5,127.1,12.7,42
1,1,67,0.2,33.5,3.4,259
2,2,289,0.3,101.35,10.15,21
3,6,784,0.466666666666667,54.1666666666667,5.43333333333333,36
1,1,248,0.1,165.5,16.6,146
1,5,980,0.4,76.8,7.7,44
1,2,456,0.1,143.4,14.3,22
1,5,350,0.2,14,1.4,56
1,4,476,0.2,34.2,3.4,112
1,1,133,0.4,42.4,4.2,257
1,5,170,0.3,6.8,0.7,291
6,15,1741,0.316666666666667,74.2166666666667,7.41666666666667,9
3,8,548,0.3,25.8333333333333,2.6,138
2,5,1071,0.35,96.6,9.7,46
1,2,422,0.3,118.3,11.8,19
1,3,102,0.2,11.3,1.1,233
1,1,248,0.3,160.6,16.1,172
1,4,912,0.2,138.9,13.9,232
1,2,456,0.4,129.8,13,193
1,1,228,0.2,143.4,14.3,98
1,4,268,0.2,16.8,1.7,80
1,2,218,0.1,26.8,2.7,56
1,3,633,0.1,124.7,12.5,204
2,3,383,0.3,62.85,6.25,8
2,3,615,0.35,93.65,9.35,189
1,5,1065,0.4,90.4,9,214
1,5,310,0.5,12.4,1.2,108
2,2,347,0.2,86.4,8.65,64
1,5,620,0.2,37.8,3.8,70
2,2,238,0.2,37.2,3.75,11
1,4,496,0.2,34.1,3.4,174
1,1,67,0.3,67,6.7,136
1,3,372,0.3,25.4,2.5,125
3,4,277,0.233333333333333,31.0666666666667,3.13333333333333,13
1,3,633,0.2,124.7,12.5,149
1,1,133,0.3,33.1,3.3,52
1,2,218,0.2,24.6,2.5,73
1,5,1090,0.3,105.3,10.5,10
2,5,857,0.1,76.7,7.7,45
1,1,67,0.3,67,6.7,218
1,1,228,0.4,138.9,13.9,250
1,1,34,0.2,17,1.7,105
1,2,134,0.1,33.5,3.4,84
1,4,636,0.3,59.9,6,111
1,1,216,0.3,125.2,12.5,262
2,2,252,0.4,35.95,3.55,114
1,4,912,0.2,138.9,13.9,116
3,8,1118,0.266666666666667,52.8666666666667,5.3,110
1,3,648,0.4,110.1,11,199
1,1,211,0.3,120.5,12,159
1,1,133,0.3,49,4.9,180
2,4,421,0.15,66.6,6.65,133
1,5,980,0.1,106.2,10.6,326
1,3,372,0.2,40.3,4,130
1,1,211,0.2,128.9,12.9,113
1,1,119,0.4,15.2,1.5,230
1,3,633,0.2,124.7,12.5,192
1,1,228,0.2,145.7,14.6,59
1,1,228,0.2,143.4,14.3,359
1,2,134,0.1,33.5,3.4,146
1,3,234,0.3,26,2.6,8
1,3,201,0.4,22.3,2.2,287
1,1,159,0.1,77.4,7.7,47
1,4,280,0.4,17.5,1.8,192
2,5,985,0.15,87.4,8.7,140
1,3,648,0.2,123,12.3,356
2,5,1002,0.3,96.6,9.7,43
1,5,1065,0.1,122.4,12.2,243
1,5,1090,0.1,127.1,12.7,113
3,9,1511,0.366666666666667,57.1666666666667,5.7,87
1,2,392,0.5,96.4,9.6,183
2,2,318,0.35,112.8,11.3,131
2,8,1217,0.45,58.8,5.85,48
2,3,388,0.1,45.55,4.55,30
1,3,648,0.4,110.1,11,112
1,4,280,0.4,17.5,1.8,110
1,4,852,0.3,107.4,10.7,58
1,1,67,0.5,13.4,1.3,0
1,5,335,0.4,13.4,1.3,323
1,1,67,0.3,33.5,3.4,228
1,1,133,0.4,42.4,4.2,125
1,3,372,0.3,25.4,2.5,59
3,7,1270,0.333333333333333,72.8,7.3,23
1,1,34,0.4,34,3.4,130
1,1,133,0.4,47.7,4.8,159
2,8,1656,0.2,110.45,11.05,116
1,1,67,0.2,67,6.7,42
1,1,133,0.4,47.7,4.8,334
1,2,496,0.5,143.2,14.3,297
2,6,1120,0.25,72.3,7.25,95
1,5,1090,0.4,94.4,9.4,127
1,5,310,0.5,12.4,1.2,117
1,5,390,0.4,15.6,1.6,297
2,3,367,0.35,33,3.3,41
2,2,291,0.35,99.9,10,2
2,4,490,0.2,65.55,6.55,1
2,8,1497,0.3,67.5,6.75,59
1,3,684,0.3,113.8,11.4,110
1,4,784,0.1,108.2,10.8,144
1,1,62,0.1,62,6.2,20
1,1,124,0.4,39,3.9,269
1,3,639,0.5,101.1,10.1,162
1,1,228,0.2,143.4,14.3,62
1,2,68,0.5,8.5,0.9,183
2,2,440,0.25,125.85,12.55,169
2,8,803,0.25,65.75,6.6,109
2,6,732,0.3,26.55,2.65,138
2,3,390,0.45,32.7,3.25,45
1,1,70,0.3,70,7,63
1,1,216,0.2,127.4,12.7,89
1,1,196,0.1,108.2,10.8,10
2,6,932,0.35,69.9,7,70
2,7,1269,0.4,61.8,6.15,43
2,9,1652,0.4,62.5,6.25,242
1,1,228,0.2,143.4,14.3,116
2,6,882,0.35,68.05,6.8,141
3,6,724,0.4,66.9333333333333,6.7,21
1,1,124,0.3,25.4,2.5,25
1,5,350,0.2,14,1.4,214
1,5,1120,0.2,121.6,12.2,276
1,2,218,0.2,24.6,2.5,40
2,5,1040,0.2,114.35,11.45,91
1,5,170,0.3,6.8,0.7,174
2,7,1129,0.25,76.9,7.7,43
2,4,305,0.3,28.65,2.9,47
1,4,268,0.3,16.8,1.7,167
1,4,476,0.2,34.2,3.4,183
1,1,228,0.2,145.7,14.6,190
1,1,124,0.2,41.5,4.2,117
1,3,588,0.3,98.4,9.8,200
1,1,224,0.4,135,13.5,140
2,5,660,0.35,71,7.1,33
2,9,1909,0.25,111.85,11.2,28
1,5,1140,0.2,125.2,12.5,234
2,5,492,0.15,79.3,7.95,22
1,1,133,0.1,51.7,5.2,219
2,7,742,0.2,67.7,6.75,147
1,3,234,0.4,26,2.6,6
1,3,201,0.4,22.3,2.2,167
2,2,291,0.3,71.1,7.15,42
1,3,588,0.4,92.5,9.2,146
1,5,1090,0.1,127.1,12.7,5
2,4,808,0.15,86.05,8.6,21
1,2,124,0.5,31,3.1,164
2,6,811,0.35,70.2,7,133
1,1,119,0.3,31.9,3.2,77
1,5,1140,0.3,113.8,11.4,94
1,1,67,0.4,13.4,1.3,197
1,1,224,0.1,141.8,14.2,84
1,1,224,0.1,141.8,14.2,236
1,2,140,0.4,35,3.5,183
1,1,119,0.2,34.2,3.4,165
2,2,257,0.3,43.35,4.3,20
3,7,1246,0.366666666666667,55,5.5,19
1,3,672,0.2,130.6,13.1,218
1,4,268,0.3,16.8,1.7,179
1,5,170,0.3,6.8,0.7,95
1,2,170,0.5,42.5,4.3,318
1,1,62,0.2,62,6.2,288
1,2,170,0.5,42.5,4.3,182
2,4,253,0.3,43.85,4.4,23
1,1,62,0.2,62,6.2,9
1,2,170,0.2,1.6,0.2,99
3,8,723,0.266666666666667,43.4333333333333,4.36666666666667,22
2,7,1035,0.2,52.85,5.3,46
1,1,124,0.3,36.6,3.7,102
2,7,828,0.25,24.15,2.45,2
1,1,34,0.3,17,1.7,143
1,1,119,0.1,37.8,3.8,75
1,1,224,0.3,137.3,13.7,166
3,11,2261,0.4,95.3666666666667,9.56666666666667,18
1,1,124,0.3,36.6,3.7,39
2,4,718,0.3,79,7.9,57
1,5,665,0.3,33.1,3.3,114
1,1,124,0.5,37.8,3.8,330
2,7,1562,0.3,119.65,11.95,160
1,3,672,0.5,110.4,11,167
2,2,361,0.25,94.45,9.45,242
1,5,335,0.2,13.4,1.3,55
1,4,496,0.2,39,3.9,250
4,9,1228,0.2,77.85,7.775,5
1,3,366,0.5,23.7,2.4,74
3,8,561,0.2,48.3666666666667,4.83333333333333,97
1,4,312,0.3,19.5,2,59
2,5,982,0.3,90.75,9.1,98
1,1,228,0.2,145.7,14.6,0
1,4,532,0.2,47.7,4.8,241
3,14,1270,0.266666666666667,17.6333333333333,1.73333333333333,24
1,4,280,0.2,17.5,1.8,85
1,3,648,0.2,123,12.3,161
1,5,980,0.1,106.2,10.6,347
1,4,268,0.3,16.8,1.7,315
2,4,972,0.4,136,13.6,170
1,1,34,0.2,17,1.7,198
3,8,1758,0.3,123.866666666667,12.4,94
1,1,67,0.3,33.5,3.4,192
1,1,34,0.2,34,3.4,172
1,3,588,0.1,110.1,11,180
1,4,268,0.4,16.8,1.7,59
2,7,1320,0.3,93.95,9.4,229
1,1,248,0.3,160.6,16.1,8
2,5,744,0.25,74.55,7.45,38
1,2,68,0.2,8.5,0.9,21
3,10,2240,0.333333333333333,121.6,12.1666666666667,28
1,5,1065,0.3,101.1,10.1,77
1,4,852,0.5,90.4,9,118
1,4,872,0.1,129.3,12.9,91
1,1,70,0.1,70,7,45
1,1,124,0.3,40.3,4,320
1,4,532,0.2,47.7,4.8,218
1,3,588,0.5,86.6,8.7,77
2,4,477,0.4,57.5,5.75,52
1,5,610,0.1,35.9,3.6,229
1,2,432,0.1,131.7,13.2,99
1,1,133,0.2,50.3,5,307
2,7,870,0.4,39.8,4,231
1,1,124,0.2,41.5,4.2,318
1,2,248,0.2,34.1,3.4,224
1,5,350,0.4,14,1.4,261
1,1,196,0.3,110.1,11,198
1,3,672,0.4,117.1,11.7,307
1,1,78,0.3,78,7.8,228
1,1,67,0.2,33.5,3.4,160
1,1,224,0.1,141.8,14.2,153
1,5,1240,0.5,106,10.6,319
1,3,255,0.2,28.3,2.8,124
1,1,70,0.2,14,1.4,283
1,5,665,0.3,19.8,2,84
1,2,248,0.5,31.6,3.2,104
2,7,790,0.25,37.05,3.75,57
1,1,213,0.4,124.5,12.4,336
2,3,560,0.4,76.4,7.65,87
2,5,566,0.25,30.2,3,42
2,2,104,0.3,43.5,4.35,146
1,3,684,0.2,141.2,14.1,14
1,1,211,0.2,126.8,12.7,14
1,2,170,0.1,3.3,0.3,153
2,6,1122,0.3,55.9,5.6,43
1,4,864,0.2,118.7,11.9,35
1,5,1055,0.4,88.8,8.9,111
1,2,432,0.4,101.4,10.1,147
2,5,1132,0.25,132.45,13.25,194
1,3,201,0.3,22.3,2.2,45
1,1,62,0.1,62,6.2,159
1,3,654,0.5,105.3,10.5,147
1,5,665,0.3,33.1,3.3,56
1,1,78,0.3,39,3.9,256
1,5,1090,0.1,127.1,12.7,157
1,1,216,0.2,131.7,13.2,66
2,9,1207,0.3,58.25,5.8,8
1,2,436,0.1,133.6,13.4,227
2,9,1417,0.35,67.7,6.75,237
3,7,962,0.366666666666667,48.1333333333333,4.8,75
2,7,579,0.35,22.8,2.25,104
2,3,534,0.2,88.95,8.9,24
1,1,211,0.4,122.6,12.3,323
1,3,186,0.1,20.7,2.1,28
1,3,186,0.5,20.7,2.1,90
1,1,248,0.1,165.5,16.6,307
1,3,639,0.2,120.2,12,93
3,12,2631,0.333333333333333,107.6,10.7666666666667,76
2,6,774,0.3,22.75,2.3,227
1,3,234,0.5,26,2.6,288
1,3,684,0.2,134.3,13.4,108
1,2,496,0.3,153.1,15.3,222
1,3,234,0.2,26,2.6,179
1,3,201,0.3,22.3,2.2,76
1,1,85,0.1,4.2,0.4,141
1,1,85,0.5,0.8,0.1,292
1,5,1090,0.4,94.4,9.4,120
1,2,456,0.4,129.8,13,191
4,10,1205,0.225,60.1,6.025,1
1,3,744,0.5,130.8,13.1,195
2,4,169,0.3,39.15,3.9,109
1,2,156,0.5,39,3.9,207
1,2,68,0.5,17,1.7,119
1,2,392,0.3,104.2,10.4,206
1,5,595,0.3,9.3,0.9,299
1,1,124,0.4,39,3.9,83
2,4,773,0.3,75.15,7.5,136
1,2,496,0.5,143.2,14.3,53
1,2,456,0.4,129.8,13,25
1,1,34,0.3,17,1.7,312
2,6,608,0.35,71.35,7.15,40
3,5,876,0.3,60.1,6.03333333333333,22
2,8,1228,0.3,66.6,6.65,95
2,7,1136,0.35,70.3,7.05,106
1,3,633,0.2,124.7,12.5,182
3,11,1565,0.333333333333333,49.4,4.93333333333333,169
1,4,268,0.3,16.8,1.7,308
2,7,851,0.15,62.65,6.25,83
2,2,262,0.15,81.35,8.15,108
2,7,998,0.35,55.25,5.5,51
1,1,124,0.2,39,3.9,249
1,4,436,0.4,11.6,1.2,158
1,5,1080,0.3,82,8.2,143
2,5,926,0.3,90.35,9.05,72
2,7,1086,0.25,75.25,7.5,161
1,5,1120,0.4,99.2,9.9,92
1,2,448,0.2,135,13.5,11
1,5,170,0.4,6.8,0.7,109
1,4,496,0.2,39,3.9,92
2,6,1190,0.25,95.8,9.6,32
2,3,398,0.3,91.85,9.2,191
1,5,1140,0.5,91,9.1,84
5,18,2602,0.4,54.76,5.48,46
1,1,124,0.2,41.5,4.2,189
3,10,950,0.233333333333333,66.0333333333333,6.63333333333333,108
2,6,1272,0.25,116.35,11.6,57
2,6,858,0.4,86.05,8.65,58
1,2,496,0.3,153.1,15.3,309
2,5,1083,0.45,111.8,11.15,151
1,2,436,0.2,129.3,12.9,196
1,5,390,0.2,15.6,1.6,84
1,3,234,0.4,26,2.6,154
1,1,228,0.3,125.2,12.5,193
4,14,2771,0.35,77.875,7.775,158
2,6,1187,0.35,88.7,8.85,141
2,10,1185,0.25,43.35,4.35,53
1,1,67,0.3,33.5,3.4,153
1,2,392,0.2,108.2,10.8,59
1,2,456,0.5,102.4,10.2,112
1,3,588,0.3,98.4,9.8,349
1,5,1240,0.1,155.6,15.6,357
4,11,1826,0.275,77.25,7.725,126
2,5,805,0.2,83.9,8.4,95
1,1,224,0.3,137.3,13.7,254
2,7,607,0.4,15.1,1.55,96
1,4,248,0.5,15.5,1.6,3
1,4,340,0.1,1.6,0.2,201
1,4,312,0.3,19.5,2,159
1,4,280,0.4,17.5,1.8,334
1,4,136,0.4,8.5,0.9,305
2,7,1556,0.45,107.5,10.75,88
1,3,255,0.3,28.3,2.8,182
1,1,124,0.1,37.8,3.8,284
1,5,1140,0.1,136.6,13.7,91
1,5,795,0.2,63.1,6.3,136
1,3,399,0.1,49,4.9,139
1,3,102,0.3,11.3,1.1,194
1,3,201,0.5,22.3,2.2,291
2,4,612,0.45,72.35,7.25,75
1,1,211,0.2,126.8,12.7,68
1,1,70,0.4,14,1.4,90
1,2,318,0.4,66.3,6.6,160
2,6,514,0.3,27.3,2.75,4
1,1,216,0.2,133.8,13.4,220
1,1,228,0.3,113.8,11.4,43
1,4,248,0.2,15.5,1.6,116
2,4,750,0.25,107.65,10.75,235
3,6,699,0.3,56.9666666666667,5.7,46
1,3,684,0.3,127.5,12.7,95
1,4,912,0.1,138.9,13.9,183
1,3,684,0.4,120.6,12.1,119
2,6,523,0.3,30.3,3.05,94
1,3,102,0.3,11.3,1.1,148
1,3,588,0.5,86.6,8.7,116
1,1,119,0.4,34.2,3.4,3
1,5,390,0.2,15.6,1.6,29
1,4,280,0.3,17.5,1.8,280
1,3,633,0.5,99.4,9.9,72
